Specialty	Year	Class	Name	Value
Physical Medicine & Rehab	2017	PGY1	Positions Offered	119
Physical Medicine & Rehab	2017	PGY1	MD Senior Applicants	294
Physical Medicine & Rehab	2017	PGY1	Total Applicants	525
Physical Medicine & Rehab	2017	PGY1	MD Senior Matches	74
Physical Medicine & Rehab	2017	PGY1	Total Matches	118
Physical Medicine & Rehab	2018	PGY1	Positions Offered	133
Physical Medicine & Rehab	2018	PGY1	MD Senior Applicants	271
Physical Medicine & Rehab	2018	PGY1	Total Applicants	525
Physical Medicine & Rehab	2018	PGY1	MD Senior Matches	76
Physical Medicine & Rehab	2018	PGY1	Total Matches	133
Physical Medicine & Rehab	2019	PGY1	Positions Offered	138
Physical Medicine & Rehab	2019	PGY1	MD Senior Applicants	247
Physical Medicine & Rehab	2019	PGY1	Total Applicants	538
Physical Medicine & Rehab	2019	PGY1	MD Senior Matches	69
Physical Medicine & Rehab	2019	PGY1	Total Matches	138
Physical Medicine & Rehab	2020	PGY1	Positions Offered	151
Physical Medicine & Rehab	2020	PGY1	MD Senior Applicants	275
Physical Medicine & Rehab	2020	PGY1	Total Applicants	550
Physical Medicine & Rehab	2020	PGY1	MD Senior Matches	81
Physical Medicine & Rehab	2020	PGY1	Total Matches	151
Physical Medicine & Rehab	2021	PGY1	Positions Offered	157
Physical Medicine & Rehab	2021	PGY1	MD Senior Applicants	284
Physical Medicine & Rehab	2021	PGY1	Total Applicants	589
Physical Medicine & Rehab	2021	PGY1	MD Senior Matches	88
Physical Medicine & Rehab	2021	PGY1	Total Matches	156
Physical Medicine & Rehab	2022	PGY1	Positions Offered	180
Physical Medicine & Rehab	2022	PGY1	MD Senior Applicants	317
Physical Medicine & Rehab	2022	PGY1	Total Applicants	701
Physical Medicine & Rehab	2022	PGY1	MD Senior Matches	104
Physical Medicine & Rehab	2022	PGY1	Total Matches	180
Physical Medicine & Rehab	2012	PGY2	Positions Offered	281
Physical Medicine & Rehab	2012	PGY2	MD Senior Applicants	211
Physical Medicine & Rehab	2012	PGY2	Total Applicants	532
Physical Medicine & Rehab	2012	PGY2	MD Senior Matches	142
Physical Medicine & Rehab	2012	PGY2	Total Matches	277
Physical Medicine & Rehab	2013	PGY2	Positions Offered	294
Physical Medicine & Rehab	2013	PGY2	MD Senior Applicants	242
Physical Medicine & Rehab	2013	PGY2	Total Applicants	593
Physical Medicine & Rehab	2013	PGY2	MD Senior Matches	152
Physical Medicine & Rehab	2013	PGY2	Total Matches	293
Physical Medicine & Rehab	2014	PGY2	Positions Offered	287
Physical Medicine & Rehab	2014	PGY2	MD Senior Applicants	243
Physical Medicine & Rehab	2014	PGY2	Total Applicants	617
Physical Medicine & Rehab	2014	PGY2	MD Senior Matches	154
Physical Medicine & Rehab	2014	PGY2	Total Matches	287
Physical Medicine & Rehab	2015	PGY2	Positions Offered	282
Physical Medicine & Rehab	2015	PGY2	MD Senior Applicants	228
Physical Medicine & Rehab	2015	PGY2	Total Applicants	576
Physical Medicine & Rehab	2015	PGY2	MD Senior Matches	127
Physical Medicine & Rehab	2015	PGY2	Total Matches	279
Physical Medicine & Rehab	2016	PGY2	Positions Offered	290
Physical Medicine & Rehab	2016	PGY2	MD Senior Applicants	254
Physical Medicine & Rehab	2016	PGY2	Total Applicants	577
Physical Medicine & Rehab	2016	PGY2	MD Senior Matches	153
Physical Medicine & Rehab	2016	PGY2	Total Matches	283
Physical Medicine & Rehab	2017	PGY2	Positions Offered	294
Physical Medicine & Rehab	2017	PGY2	MD Senior Applicants	306
Physical Medicine & Rehab	2017	PGY2	Total Applicants	633
Physical Medicine & Rehab	2017	PGY2	MD Senior Matches	181
Physical Medicine & Rehab	2017	PGY2	Total Matches	294
Physical Medicine & Rehab	2018	PGY2	Positions Offered	281
Physical Medicine & Rehab	2018	PGY2	MD Senior Applicants	278
Physical Medicine & Rehab	2018	PGY2	Total Applicants	614
Physical Medicine & Rehab	2018	PGY2	MD Senior Matches	166
Physical Medicine & Rehab	2018	PGY2	Total Matches	281
Physical Medicine & Rehab	2019	PGY2	Positions Offered	308
Physical Medicine & Rehab	2019	PGY2	MD Senior Applicants	254
Physical Medicine & Rehab	2019	PGY2	Total Applicants	593
Physical Medicine & Rehab	2019	PGY2	MD Senior Matches	151
Physical Medicine & Rehab	2019	PGY2	Total Matches	305
Physical Medicine & Rehab	2020	PGY2	Positions Offered	316
Physical Medicine & Rehab	2020	PGY2	MD Senior Applicants	278
Physical Medicine & Rehab	2020	PGY2	Total Applicants	628
Physical Medicine & Rehab	2020	PGY2	MD Senior Matches	164
Physical Medicine & Rehab	2020	PGY2	Total Matches	312
Physical Medicine & Rehab	2021	PGY2	Positions Offered	327
Physical Medicine & Rehab	2021	PGY2	MD Senior Applicants	302
Physical Medicine & Rehab	2021	PGY2	Total Applicants	680
Physical Medicine & Rehab	2021	PGY2	MD Senior Matches	167
Physical Medicine & Rehab	2021	PGY2	Total Matches	325
Physical Medicine & Rehab	2022	PGY2	Positions Offered	338
Physical Medicine & Rehab	2022	PGY2	MD Senior Applicants	325
Physical Medicine & Rehab	2022	PGY2	Total Applicants	771
Physical Medicine & Rehab	2022	PGY2	MD Senior Matches	172
Physical Medicine & Rehab	2022	PGY2	Total Matches	336
Plastic Surgery	2012	PGY2	Positions Offered	20
Plastic Surgery	2012	PGY2	MD Senior Applicants	109
Plastic Surgery	2012	PGY2	Total Applicants	123
Plastic Surgery	2012	PGY2	MD Senior Matches	19
Plastic Surgery	2012	PGY2	Total Matches	20
Plastic Surgery	2013	PGY2	Positions Offered	11
Plastic Surgery	2013	PGY2	MD Senior Applicants	105
Plastic Surgery	2013	PGY2	Total Applicants	108
Plastic Surgery	2013	PGY2	MD Senior Matches	10
Plastic Surgery	2013	PGY2	Total Matches	11
Plastic Surgery	2014	PGY2	Positions Offered	6
Plastic Surgery	2014	PGY2	MD Senior Applicants	57
Plastic Surgery	2014	PGY2	Total Applicants	61
Plastic Surgery	2014	PGY2	MD Senior Matches	6
Plastic Surgery	2014	PGY2	Total Matches	6
Plastic Surgery (Integrated)	2012	PGY1	Positions Offered	101
Plastic Surgery (Integrated)	2012	PGY1	MD Senior Applicants	141
Plastic Surgery (Integrated)	2012	PGY1	Total Applicants	177
Plastic Surgery (Integrated)	2012	PGY1	MD Senior Matches	87
Plastic Surgery (Integrated)	2012	PGY1	Total Matches	97
Plastic Surgery (Integrated)	2013	PGY1	Positions Offered	116
Plastic Surgery (Integrated)	2013	PGY1	MD Senior Applicants	179
Plastic Surgery (Integrated)	2013	PGY1	Total Applicants	203
Plastic Surgery (Integrated)	2013	PGY1	MD Senior Matches	111
Plastic Surgery (Integrated)	2013	PGY1	Total Matches	115
Plastic Surgery (Integrated)	2014	PGY1	Positions Offered	130
Plastic Surgery (Integrated)	2014	PGY1	MD Senior Applicants	181
Plastic Surgery (Integrated)	2014	PGY1	Total Applicants	215
Plastic Surgery (Integrated)	2014	PGY1	MD Senior Matches	120
Plastic Surgery (Integrated)	2014	PGY1	Total Matches	130
Plastic Surgery (Integrated)	2015	PGY1	Positions Offered	148
Plastic Surgery (Integrated)	2015	PGY1	MD Senior Applicants	168
Plastic Surgery (Integrated)	2015	PGY1	Total Applicants	206
Plastic Surgery (Integrated)	2015	PGY1	MD Senior Matches	136
Plastic Surgery (Integrated)	2015	PGY1	Total Matches	144
Plastic Surgery (Integrated)	2016	PGY1	Positions Offered	152
Plastic Surgery (Integrated)	2016	PGY1	MD Senior Applicants	178
Plastic Surgery (Integrated)	2016	PGY1	Total Applicants	216
Plastic Surgery (Integrated)	2016	PGY1	MD Senior Matches	133
Plastic Surgery (Integrated)	2016	PGY1	Total Matches	151
Plastic Surgery (Integrated)	2017	PGY1	Positions Offered	159
Plastic Surgery (Integrated)	2017	PGY1	MD Senior Applicants	200
Plastic Surgery (Integrated)	2017	PGY1	Total Applicants	246
Plastic Surgery (Integrated)	2017	PGY1	MD Senior Matches	148
Plastic Surgery (Integrated)	2017	PGY1	Total Matches	157
Plastic Surgery (Integrated)	2018	PGY1	Positions Offered	168
Plastic Surgery (Integrated)	2018	PGY1	MD Senior Applicants	185
Plastic Surgery (Integrated)	2018	PGY1	Total Applicants	229
Plastic Surgery (Integrated)	2018	PGY1	MD Senior Matches	156
Plastic Surgery (Integrated)	2018	PGY1	Total Matches	167
Plastic Surgery (Integrated)	2019	PGY1	Positions Offered	172
Plastic Surgery (Integrated)	2019	PGY1	MD Senior Applicants	188
Plastic Surgery (Integrated)	2019	PGY1	Total Applicants	234
Plastic Surgery (Integrated)	2019	PGY1	MD Senior Matches	158
Plastic Surgery (Integrated)	2019	PGY1	Total Matches	172
Plastic Surgery (Integrated)	2020	PGY1	Positions Offered	180
Plastic Surgery (Integrated)	2020	PGY1	MD Senior Applicants	236
Plastic Surgery (Integrated)	2020	PGY1	Total Applicants	291
Plastic Surgery (Integrated)	2020	PGY1	MD Senior Matches	165
Plastic Surgery (Integrated)	2020	PGY1	Total Matches	180
Plastic Surgery (Integrated)	2021	PGY1	Positions Offered	187
Plastic Surgery (Integrated)	2021	PGY1	MD Senior Applicants	239
Plastic Surgery (Integrated)	2021	PGY1	Total Applicants	329
Plastic Surgery (Integrated)	2021	PGY1	MD Senior Matches	167
Plastic Surgery (Integrated)	2021	PGY1	Total Matches	187
Plastic Surgery (Integrated)	2022	PGY1	Positions Offered	194
Plastic Surgery (Integrated)	2022	PGY1	MD Senior Applicants	281
Plastic Surgery (Integrated)	2022	PGY1	Total Applicants	351
Plastic Surgery (Integrated)	2022	PGY1	MD Senior Matches	173
Plastic Surgery (Integrated)	2022	PGY1	Total Matches	194
Preventive Medicine	2012	PGY1	Positions Offered	4
Preventive Medicine	2012	PGY1	MD Senior Applicants	2
Preventive Medicine	2012	PGY1	Total Applicants	16
Preventive Medicine	2012	PGY1	MD Senior Matches	1
Preventive Medicine	2012	PGY1	Total Matches	2
Preventive Medicine	2013	PGY1	Positions Offered	2
Preventive Medicine	2013	PGY1	MD Senior Applicants	0
Preventive Medicine	2013	PGY1	Total Applicants	0
Preventive Medicine	2013	PGY1	MD Senior Matches	0
Preventive Medicine	2013	PGY1	Total Matches	0
Preventive Medicine	2016	PGY1	Positions Offered	1
Preventive Medicine	2016	PGY1	MD Senior Applicants	1
Preventive Medicine	2016	PGY1	Total Applicants	28
Preventive Medicine	2016	PGY1	MD Senior Matches	0
Preventive Medicine	2016	PGY1	Total Matches	1
Preventive Medicine	2017	PGY1	Positions Offered	1
Preventive Medicine	2017	PGY1	MD Senior Applicants	0
Preventive Medicine	2017	PGY1	Total Applicants	22
Preventive Medicine	2017	PGY1	MD Senior Matches	0
Preventive Medicine	2017	PGY1	Total Matches	1
Preventive Medicine	2018	PGY1	Positions Offered	1
Preventive Medicine	2018	PGY1	MD Senior Applicants	1
Preventive Medicine	2018	PGY1	Total Applicants	13
Preventive Medicine	2018	PGY1	MD Senior Matches	0
Preventive Medicine	2018	PGY1	Total Matches	1
Preventive Medicine	2019	PGY1	Positions Offered	1
Preventive Medicine	2019	PGY1	MD Senior Applicants	0
Preventive Medicine	2019	PGY1	Total Applicants	20
Preventive Medicine	2019	PGY1	MD Senior Matches	0
Preventive Medicine	2019	PGY1	Total Matches	1
Preventive Medicine	2020	PGY1	Positions Offered	1
Preventive Medicine	2020	PGY1	MD Senior Applicants	2
Preventive Medicine	2020	PGY1	Total Applicants	17
Preventive Medicine	2020	PGY1	MD Senior Matches	0
Preventive Medicine	2020	PGY1	Total Matches	1
Preventive Medicine	2012	PGY2	Positions Offered	1
Preventive Medicine	2012	PGY2	MD Senior Applicants	0
Preventive Medicine	2012	PGY2	Total Applicants	5
Preventive Medicine	2012	PGY2	MD Senior Matches	0
Preventive Medicine	2012	PGY2	Total Matches	0
Preventive Medicine	2013	PGY2	Positions Offered	3
Preventive Medicine	2013	PGY2	MD Senior Applicants	0
Preventive Medicine	2013	PGY2	Total Applicants	7
Preventive Medicine	2013	PGY2	MD Senior Matches	0
Preventive Medicine	2013	PGY2	Total Matches	1
Preventive Medicine	2014	PGY2	Positions Offered	2
Preventive Medicine	2014	PGY2	MD Senior Applicants	0
Preventive Medicine	2014	PGY2	Total Applicants	2
Preventive Medicine	2014	PGY2	MD Senior Matches	0
Preventive Medicine	2014	PGY2	Total Matches	0
Preventive Medicine	2015	PGY2	Positions Offered	2
Preventive Medicine	2015	PGY2	MD Senior Applicants	0
Preventive Medicine	2015	PGY2	Total Applicants	7
Preventive Medicine	2015	PGY2	MD Senior Matches	0
Preventive Medicine	2015	PGY2	Total Matches	2
Preventive Medicine	2016	PGY2	Positions Offered	2
Preventive Medicine	2016	PGY2	MD Senior Applicants	0
Preventive Medicine	2016	PGY2	Total Applicants	6
Preventive Medicine	2016	PGY2	MD Senior Matches	0
Preventive Medicine	2016	PGY2	Total Matches	2
Psychiatry	2018	PGY1	Positions Offered	1556
Psychiatry	2018	PGY1	MD Senior Applicants	1236
Psychiatry	2018	PGY1	Total Applicants	2739
Psychiatry	2018	PGY1	MD Senior Matches	982
Psychiatry	2018	PGY1	Total Matches	1540
Psychiatry	2019	PGY1	Positions Offered	1740
Psychiatry	2019	PGY1	MD Senior Applicants	1257
Psychiatry	2019	PGY1	Total Applicants	2767
Psychiatry	2019	PGY1	MD Senior Matches	1054
Psychiatry	2019	PGY1	Total Matches	1720
Psychiatry	2020	PGY1	Positions Offered	1858
Psychiatry	2020	PGY1	MD Senior Applicants	1314
Psychiatry	2020	PGY1	Total Applicants	2798
Psychiatry	2020	PGY1	MD Senior Matches	1138
Psychiatry	2020	PGY1	Total Matches	1838
Psychiatry	2021	PGY1	Positions Offered	1907
Psychiatry	2021	PGY1	MD Senior Applicants	1415
Psychiatry	2021	PGY1	Total Applicants	2948
Psychiatry	2021	PGY1	MD Senior Matches	1205
Psychiatry	2021	PGY1	Total Matches	1904
Psychiatry	2022	PGY1	Positions Offered	2047
Psychiatry	2022	PGY1	MD Senior Applicants	1437
Psychiatry	2022	PGY1	Total Applicants	2908
Psychiatry	2022	PGY1	MD Senior Matches	1253
Psychiatry	2022	PGY1	Total Matches	2030
Psychiatry	2012	PGY2	Positions Offered	3
Psychiatry	2012	PGY2	MD Senior Applicants	6
Psychiatry	2012	PGY2	Total Applicants	7
Psychiatry	2012	PGY2	MD Senior Matches	0
Psychiatry	2012	PGY2	Total Matches	0
Psychiatry	2013	PGY2	Positions Offered	2
Psychiatry	2013	PGY2	MD Senior Applicants	2
Psychiatry	2013	PGY2	Total Applicants	12
Psychiatry	2013	PGY2	MD Senior Matches	1
Psychiatry	2013	PGY2	Total Matches	2
Psychiatry	2014	PGY2	Positions Offered	2
Psychiatry	2014	PGY2	MD Senior Applicants	3
Psychiatry	2014	PGY2	Total Applicants	6
Psychiatry	2014	PGY2	MD Senior Matches	0
Psychiatry	2014	PGY2	Total Matches	1
Psychiatry	2015	PGY2	Positions Offered	1
Psychiatry	2015	PGY2	MD Senior Applicants	3
Psychiatry	2015	PGY2	Total Applicants	5
Psychiatry	2015	PGY2	MD Senior Matches	0
Psychiatry	2015	PGY2	Total Matches	0
Psychiatry	2016	PGY2	Positions Offered	1
Psychiatry	2016	PGY2	MD Senior Applicants	4
Psychiatry	2016	PGY2	Total Applicants	5
Psychiatry	2016	PGY2	MD Senior Matches	1
Psychiatry	2016	PGY2	Total Matches	1
Psychiatry (Categorical)	2012	PGY1	Positions Offered	1118
Psychiatry (Categorical)	2012	PGY1	MD Senior Applicants	680
Psychiatry (Categorical)	2012	PGY1	Total Applicants	2008
Psychiatry (Categorical)	2012	PGY1	MD Senior Matches	616
Psychiatry (Categorical)	2012	PGY1	Total Matches	1080
Psychiatry (Categorical)	2013	PGY1	Positions Offered	1360
Psychiatry (Categorical)	2013	PGY1	MD Senior Applicants	749
Psychiatry (Categorical)	2013	PGY1	Total Applicants	2348
Psychiatry (Categorical)	2013	PGY1	MD Senior Matches	681
Psychiatry (Categorical)	2013	PGY1	Total Matches	1330
Psychiatry (Categorical)	2014	PGY1	Positions Offered	1322
Psychiatry (Categorical)	2014	PGY1	MD Senior Applicants	751
Psychiatry (Categorical)	2014	PGY1	Total Applicants	2363
Psychiatry (Categorical)	2014	PGY1	MD Senior Matches	685
Psychiatry (Categorical)	2014	PGY1	Total Matches	1291
Psychiatry (Categorical)	2015	PGY1	Positions Offered	1353
Psychiatry (Categorical)	2015	PGY1	MD Senior Applicants	881
Psychiatry (Categorical)	2015	PGY1	Total Applicants	2445
Psychiatry (Categorical)	2015	PGY1	MD Senior Matches	774
Psychiatry (Categorical)	2015	PGY1	Total Matches	1339
Psychiatry (Categorical)	2016	PGY1	Positions Offered	1384
Psychiatry (Categorical)	2016	PGY1	MD Senior Applicants	1007
Psychiatry (Categorical)	2016	PGY1	Total Applicants	2588
Psychiatry (Categorical)	2016	PGY1	MD Senior Matches	850
Psychiatry (Categorical)	2016	PGY1	Total Matches	1373
Psychiatry (Categorical)	2017	PGY1	Positions Offered	1495
Psychiatry (Categorical)	2017	PGY1	MD Senior Applicants	1067
Psychiatry (Categorical)	2017	PGY1	Total Applicants	2614
Psychiatry (Categorical)	2017	PGY1	MD Senior Matches	923
Psychiatry (Categorical)	2017	PGY1	Total Matches	1491
Psychiatry-Family Medicine	2012	PGY1	Positions Offered	10
Psychiatry-Family Medicine	2012	PGY1	MD Senior Applicants	24
Psychiatry-Family Medicine	2012	PGY1	Total Applicants	30
Psychiatry-Family Medicine	2012	PGY1	MD Senior Matches	8
Psychiatry-Family Medicine	2012	PGY1	Total Matches	8
Psychiatry-Family Medicine	2013	PGY1	Positions Offered	11
Psychiatry-Family Medicine	2013	PGY1	MD Senior Applicants	26
Psychiatry-Family Medicine	2013	PGY1	Total Applicants	32
Psychiatry-Family Medicine	2013	PGY1	MD Senior Matches	11
Psychiatry-Family Medicine	2013	PGY1	Total Matches	11
Psychiatry-Family Medicine	2014	PGY1	Positions Offered	10
Psychiatry-Family Medicine	2014	PGY1	MD Senior Applicants	28
Psychiatry-Family Medicine	2014	PGY1	Total Applicants	43
Psychiatry-Family Medicine	2014	PGY1	MD Senior Matches	8
Psychiatry-Family Medicine	2014	PGY1	Total Matches	10
Psychiatry-Family Medicine	2015	PGY1	Positions Offered	10
Psychiatry-Family Medicine	2015	PGY1	MD Senior Applicants	30
Psychiatry-Family Medicine	2015	PGY1	Total Applicants	34
Psychiatry-Family Medicine	2015	PGY1	MD Senior Matches	10
Psychiatry-Family Medicine	2015	PGY1	Total Matches	10
Psychiatry-Family Medicine	2016	PGY1	Positions Offered	10
Psychiatry-Family Medicine	2016	PGY1	MD Senior Applicants	34
Psychiatry-Family Medicine	2016	PGY1	Total Applicants	42
Psychiatry-Family Medicine	2016	PGY1	MD Senior Matches	9
Psychiatry-Family Medicine	2016	PGY1	Total Matches	10
Psychiatry-Family Medicine	2017	PGY1	Positions Offered	10
Psychiatry-Family Medicine	2017	PGY1	MD Senior Applicants	38
Psychiatry-Family Medicine	2017	PGY1	Total Applicants	47
Psychiatry-Family Medicine	2017	PGY1	MD Senior Matches	8
Psychiatry-Family Medicine	2017	PGY1	Total Matches	10
Psychiatry-Family Medicine	2018	PGY1	Positions Offered	12
Psychiatry-Family Medicine	2018	PGY1	MD Senior Applicants	42
Psychiatry-Family Medicine	2018	PGY1	Total Applicants	63
Psychiatry-Family Medicine	2018	PGY1	MD Senior Matches	12
Psychiatry-Family Medicine	2018	PGY1	Total Matches	12
Psychiatry-Family Medicine	2019	PGY1	Positions Offered	12
Psychiatry-Family Medicine	2019	PGY1	MD Senior Applicants	43
Psychiatry-Family Medicine	2019	PGY1	Total Applicants	55
Psychiatry-Family Medicine	2019	PGY1	MD Senior Matches	12
Psychiatry-Family Medicine	2019	PGY1	Total Matches	12
Psychiatry-Family Medicine	2020	PGY1	Positions Offered	12
Psychiatry-Family Medicine	2020	PGY1	MD Senior Applicants	47
Psychiatry-Family Medicine	2020	PGY1	Total Applicants	63
Psychiatry-Family Medicine	2020	PGY1	MD Senior Matches	10
Psychiatry-Family Medicine	2020	PGY1	Total Matches	12
Psychiatry-Family Medicine	2021	PGY1	Positions Offered	12
Psychiatry-Family Medicine	2021	PGY1	MD Senior Applicants	50
Psychiatry-Family Medicine	2021	PGY1	Total Applicants	63
Psychiatry-Family Medicine	2021	PGY1	MD Senior Matches	11
Psychiatry-Family Medicine	2021	PGY1	Total Matches	12
Psychiatry-Family Medicine	2022	PGY1	Positions Offered	10
Psychiatry-Family Medicine	2022	PGY1	MD Senior Applicants	44
Psychiatry-Family Medicine	2022	PGY1	Total Applicants	59
Psychiatry-Family Medicine	2022	PGY1	MD Senior Matches	10
Psychiatry-Family Medicine	2022	PGY1	Total Matches	10
Psychiatry-Neurology	2012	PGY1	Positions Offered	2
Psychiatry-Neurology	2012	PGY1	MD Senior Applicants	7
Psychiatry-Neurology	2012	PGY1	Total Applicants	9
Psychiatry-Neurology	2012	PGY1	MD Senior Matches	1
Psychiatry-Neurology	2012	PGY1	Total Matches	1
Psychiatry-Neurology	2013	PGY1	Positions Offered	2
Psychiatry-Neurology	2013	PGY1	MD Senior Applicants	2
Psychiatry-Neurology	2013	PGY1	Total Applicants	6
Psychiatry-Neurology	2013	PGY1	MD Senior Matches	2
Psychiatry-Neurology	2013	PGY1	Total Matches	2
Psychiatry-Neurology	2014	PGY1	Positions Offered	4
Psychiatry-Neurology	2014	PGY1	MD Senior Applicants	15
Psychiatry-Neurology	2014	PGY1	Total Applicants	18
Psychiatry-Neurology	2014	PGY1	MD Senior Matches	4
Psychiatry-Neurology	2014	PGY1	Total Matches	4
Psychiatry-Neurology	2015	PGY1	Positions Offered	3
Psychiatry-Neurology	2015	PGY1	MD Senior Applicants	5
Psychiatry-Neurology	2015	PGY1	Total Applicants	12
Psychiatry-Neurology	2015	PGY1	MD Senior Matches	0
Psychiatry-Neurology	2015	PGY1	Total Matches	2
Psychiatry-Neurology	2016	PGY1	Positions Offered	3
Psychiatry-Neurology	2016	PGY1	MD Senior Applicants	8
Psychiatry-Neurology	2016	PGY1	Total Applicants	15
Psychiatry-Neurology	2016	PGY1	MD Senior Matches	3
Psychiatry-Neurology	2016	PGY1	Total Matches	3
Psychiatry-Neurology	2017	PGY1	Positions Offered	6
Psychiatry-Neurology	2017	PGY1	MD Senior Applicants	13
Psychiatry-Neurology	2017	PGY1	Total Applicants	15
Psychiatry-Neurology	2017	PGY1	MD Senior Matches	3
Psychiatry-Neurology	2017	PGY1	Total Matches	3
Psychiatry-Neurology	2018	PGY1	Positions Offered	4
Psychiatry-Neurology	2018	PGY1	MD Senior Applicants	10
Psychiatry-Neurology	2018	PGY1	Total Applicants	16
Psychiatry-Neurology	2018	PGY1	MD Senior Matches	3
Psychiatry-Neurology	2018	PGY1	Total Matches	3
Psychiatry-Neurology	2019	PGY1	Positions Offered	4
Psychiatry-Neurology	2019	PGY1	MD Senior Applicants	8
Psychiatry-Neurology	2019	PGY1	Total Applicants	14
Psychiatry-Neurology	2019	PGY1	MD Senior Matches	3
Psychiatry-Neurology	2019	PGY1	Total Matches	3
Psychiatry-Neurology	2020	PGY1	Positions Offered	2
Psychiatry-Neurology	2020	PGY1	MD Senior Applicants	10
Psychiatry-Neurology	2020	PGY1	Total Applicants	13
Psychiatry-Neurology	2020	PGY1	MD Senior Matches	2
Psychiatry-Neurology	2020	PGY1	Total Matches	2
Psychiatry-Neurology	2021	PGY1	Positions Offered	4
Psychiatry-Neurology	2021	PGY1	MD Senior Applicants	13
Psychiatry-Neurology	2021	PGY1	Total Applicants	17
Psychiatry-Neurology	2021	PGY1	MD Senior Matches	1
Psychiatry-Neurology	2021	PGY1	Total Matches	4
Psychiatry-Neurology	2022	PGY1	Positions Offered	4
Psychiatry-Neurology	2022	PGY1	MD Senior Applicants	16
Psychiatry-Neurology	2022	PGY1	Total Applicants	25
Psychiatry-Neurology	2022	PGY1	MD Senior Matches	2
Psychiatry-Neurology	2022	PGY1	Total Matches	3
Psychiatry-Neurology	2012	PGY2	Positions Offered	0
Psychiatry-Neurology	2012	PGY2	MD Senior Applicants	3
Psychiatry-Neurology	2012	PGY2	Total Applicants	3
Psychiatry-Neurology	2012	PGY2	MD Senior Matches	0
Psychiatry-Neurology	2012	PGY2	Total Matches	0
Psychiatry-Neurology	2013	PGY2	Positions Offered	1
Psychiatry-Neurology	2013	PGY2	MD Senior Applicants	2
Psychiatry-Neurology	2013	PGY2	Total Applicants	3
Psychiatry-Neurology	2013	PGY2	MD Senior Matches	0
Psychiatry-Neurology	2013	PGY2	Total Matches	1
Psychiatry-Neurology	2014	PGY2	Positions Offered	0
Psychiatry-Neurology	2014	PGY2	MD Senior Applicants	9
Psychiatry-Neurology	2014	PGY2	Total Applicants	9
Psychiatry-Neurology	2014	PGY2	MD Senior Matches	0
Psychiatry-Neurology	2014	PGY2	Total Matches	0
Psychiatry-Neurology	2015	PGY2	Positions Offered	1
Psychiatry-Neurology	2015	PGY2	MD Senior Applicants	4
Psychiatry-Neurology	2015	PGY2	Total Applicants	5
Psychiatry-Neurology	2015	PGY2	MD Senior Matches	1
Psychiatry-Neurology	2015	PGY2	Total Matches	1
Radiation Oncology	2012	PGY1	Positions Offered	15
Radiation Oncology	2012	PGY1	MD Senior Applicants	130
Radiation Oncology	2012	PGY1	Total Applicants	135
Radiation Oncology	2012	PGY1	MD Senior Matches	15
Radiation Oncology	2012	PGY1	Total Matches	15
Radiation Oncology	2013	PGY1	Positions Offered	23
Radiation Oncology	2013	PGY1	MD Senior Applicants	114
Radiation Oncology	2013	PGY1	Total Applicants	135
Radiation Oncology	2013	PGY1	MD Senior Matches	17
Radiation Oncology	2013	PGY1	Total Matches	23
Radiation Oncology	2014	PGY1	Positions Offered	18
Radiation Oncology	2014	PGY1	MD Senior Applicants	126
Radiation Oncology	2014	PGY1	Total Applicants	132
Radiation Oncology	2014	PGY1	MD Senior Matches	18
Radiation Oncology	2014	PGY1	Total Matches	18
Radiation Oncology	2015	PGY1	Positions Offered	17
Radiation Oncology	2015	PGY1	MD Senior Applicants	109
Radiation Oncology	2015	PGY1	Total Applicants	119
Radiation Oncology	2015	PGY1	MD Senior Matches	14
Radiation Oncology	2015	PGY1	Total Matches	15
Radiation Oncology	2016	PGY1	Positions Offered	15
Radiation Oncology	2016	PGY1	MD Senior Applicants	124
Radiation Oncology	2016	PGY1	Total Applicants	141
Radiation Oncology	2016	PGY1	MD Senior Matches	14
Radiation Oncology	2016	PGY1	Total Matches	15
Radiation Oncology	2017	PGY1	Positions Offered	16
Radiation Oncology	2017	PGY1	MD Senior Applicants	135
Radiation Oncology	2017	PGY1	Total Applicants	146
Radiation Oncology	2017	PGY1	MD Senior Matches	16
Radiation Oncology	2017	PGY1	Total Matches	16
Radiation Oncology	2018	PGY1	Positions Offered	16
Radiation Oncology	2018	PGY1	MD Senior Applicants	132
Radiation Oncology	2018	PGY1	Total Applicants	136
Radiation Oncology	2018	PGY1	MD Senior Matches	15
Radiation Oncology	2018	PGY1	Total Matches	15
Radiation Oncology	2019	PGY1	Positions Offered	15
Radiation Oncology	2019	PGY1	MD Senior Applicants	115
Radiation Oncology	2019	PGY1	Total Applicants	124
Radiation Oncology	2019	PGY1	MD Senior Matches	13
Radiation Oncology	2019	PGY1	Total Matches	14
Radiation Oncology	2020	PGY1	Positions Offered	14
Radiation Oncology	2020	PGY1	MD Senior Applicants	96
Radiation Oncology	2020	PGY1	Total Applicants	119
Radiation Oncology	2020	PGY1	MD Senior Matches	8
Radiation Oncology	2020	PGY1	Total Matches	11
Radiation Oncology	2021	PGY1	Positions Offered	15
Radiation Oncology	2021	PGY1	MD Senior Applicants	89
Radiation Oncology	2021	PGY1	Total Applicants	124
Radiation Oncology	2021	PGY1	MD Senior Matches	7
Radiation Oncology	2021	PGY1	Total Matches	12
